"Technical Name","SR_INSTANCE_CODE","PLAN_NAME","MEASURE_NAME","PRD_LVL_NAME","PRD_LVL_MEMBER_NAME","ORG_LVL_NAME","ORG_LVL_MEMBER_NAME","CUS_LVL_NAME","CUS_LVL_MEMBER_NAME ","CUS_SITE_LVL_MEMBER_NAME","DCS_LVL_NAME","DCS_LVL_MEMBER_NAME","TIM_LVL_NAME","TIM_LVL_MEMBER_VALUE","VALUE_NUMBER","ORDER_TYPE_FLAG","DELETED_FLAG ","SOR_LVL_NAME","SOR_LVL_MEMBER_NAME"
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/09/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/10/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/11/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2026/12/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/01/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/02/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/03/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/04/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/03","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/10","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/17","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/24","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/05/31","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/07","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/14","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/21","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/06/28","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/05","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/12","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/19","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/07/26","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/02","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/09","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/16","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/23","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/08/30","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/09/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/04","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/11","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/18","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/10/25","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/01","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/08","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/15","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/22","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/11/29","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/06","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/13","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/20","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6755000","Organization","002","Customer Site","Accelworks Pvt Ltd","1301483","Demand Class","DC1","Day","2027/12/27","0","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6752000","Organization","002","Customer Site","Computer Service and Rentals","123456","Demand Class","DC1","Day","2024/01/01","500.9733528087788","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6752000","Organization","002","Customer Site","Computer Service and Rentals","123456","Demand Class","DC1","Day","2024/01/08","590.8185742639884","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6752000","Organization","002","Customer Site","Computer Service and Rentals","123456","Demand Class","DC1","Day","2024/01/15","680.5279099228271","","","",""
"","OPS","","Bookings History: Booked Item by Booked Date","Item","AT6752000","Organization","002","Customer Site","Computer Service and Rentals","123456","Demand Class","DC1","Day","2024/01/22","770.1055983259084","","","",""
