"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2026-04-13","AT6751000","Business World","0","0","0","0","5789","0","3218.5","7000","0.0","3218.5","7500.0","4342","0","7500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-04-13","119","5483"
"2026-04-20","AT6751000","Business World","0","0","0","0","7293","0","3218.5","7000","0.0","3218.5","9892.5","4498","0","9892.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-04-20","120","5523"
"2026-04-27","AT6751000","Business World","0","0","0","0","6062","0","3218.5","7000","0.0","3218.5","9457.5","4502","0","9457.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-04-27","121","5563"
"2026-05-04","AT6751000","Business World","0","0","0","0","5991","0","3218.5","7000","0.0","3218.5","8406.0","4359","0","8406.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-05-04","122","5603"
"2026-05-11","AT6751000","Business World","0","0","0","0","4954","0","3218.5","7000","0.0","3218.5","7816.5","4462","0","7816.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-05-11","123","5643"
"2026-05-18","AT6751000","Business World","0","0","0","0","4852","0","3218.5","7000","0.0","3218.5","9036.0","4653","0","9036.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-05-18","124","5683"
"2026-05-25","AT6751000","Business World","0","0","0","0","5124","0","3218.5","7000","0.0","3218.5","9373.5","4496","0","9373.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-05-25","125","5723"
"2026-06-01","AT6751000","Business World","0","0","0","0","7031","0","3218.5","7000","0.0","3218.5","9946.5","4369","0","9946.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-06-01","126","5763"
"2026-06-08","AT6751000","Business World","0","0","0","0","5072","0","3218.5","7000","0.0","3218.5","7740.0","4234","0","7740.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-06-08","127","5803"
"2026-06-15","AT6751000","Business World","0","0","0","0","7492","0","3218.5","7000","0.0","3218.5","9643.5","4443","0","9643.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-06-15","128","5843"
"2026-06-22","AT6751000","Business World","0","0","0","0","6556","0","3218.5","7000","0.0","3218.5","10102.5","4476","0","10102.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-06-22","129","5883"
"2026-06-29","AT6751000","Business World","0","0","0","0","4364","0","3218.5","7000","0.0","3218.5","7150.5","4267","0","7150.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-06-29","130","5923"
"2026-07-06","AT6751000","Business World","0","0","0","0","4646","0","3218.5","7000","0.0","3218.5","7855.5","4341","0","7855.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-07-06","131","5963"
"2026-07-13","AT6751000","Business World","0","0","0","0","4762","0","3218.5","7000","0.0","3218.5","8325.0","4541","0","8325.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-07-13","132","6003"
"2026-07-20","AT6751000","Business World","0","0","0","0","6787","0","3218.5","7000","0.0","3218.5","10242.0","4504","0","10242.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-07-20","133","6043"
"2026-07-27","AT6751000","Business World","0","0","0","0","7456","0","3218.5","7000","0.0","3218.5","10039.5","4325","0","10039.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-07-27","134","6083"
"2026-08-03","AT6751000","Business World","0","0","0","0","4211","0","3218.5","7000","0.0","3218.5","7597.5","4173","0","7597.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-08-03","135","6123"
"2026-08-10","AT6751000","Business World","0","0","0","0","6159","0","3218.5","7000","0.0","3218.5","8038.5","4415","0","8038.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-08-10","136","6163"
"2026-08-17","AT6751000","Business World","0","0","0","0","6550","0","3218.5","7000","0.0","3218.5","10258.5","4620","0","10258.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-08-17","137","6203"
"2026-08-24","AT6751000","Business World","0","0","0","0","6014","0","3218.5","7000","0.0","3218.5","7879.5","4518","0","7879.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-08-24","138","6243"
"2026-08-31","AT6751000","Business World","0","0","0","0","5203","0","3218.5","7000","0.0","3218.5","8091.0","4736","0","8091.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-08-31","139","6283"
"2026-09-07","AT6751000","Business World","0","0","0","0","6100","0","3218.5","7000","0.0","3218.5","8217.0","4897","0","8217.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-09-07","140","6323"
"2026-09-14","AT6751000","Business World","0","0","0","0","7622","0","3218.5","7000","0.0","3218.5","10500.0","5072","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-09-14","141","6363"
"2026-09-21","AT6751000","Business World","0","0","0","0","7224","0","3218.5","7000","0.0","3218.5","10500.0","4859","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-09-21","142","6403"
"2026-09-28","AT6751000","Business World","0","0","0","0","4926","0","3218.5","7000","0.0","3218.5","9030.0","4780","0","9030.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-09-28","143","6443"
"2026-10-05","AT6751000","Business World","0","0","0","0","8284","0","3218.5","7000","0.0","3218.5","10500.0","4902","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-10-05","144","6483"
"2026-10-12","AT6751000","Business World","0","0","0","0","6887","0","3218.5","7000","0.0","3218.5","10021.5","4826","0","10021.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-10-12","145","6523"
"2026-10-19","AT6751000","Business World","0","0","0","0","7314","0","3218.5","7000","0.0","3218.5","10318.5","4680","0","10318.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-10-19","146","6563"
"2026-10-26","AT6751000","Business World","0","0","0","0","4927","0","3218.5","7000","0.0","3218.5","7941.0","4600","0","7941.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-10-26","147","6603"
"2026-11-02","AT6751000","Business World","0","0","0","0","5675","0","3218.5","7000","0.0","3218.5","9553.5","4680","0","9553.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-11-02","148","6643"
"2026-11-09","AT6751000","Business World","0","0","0","0","7168","0","3218.5","7000","0.0","3218.5","10500.0","4759","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-11-09","149","6683"
"2026-11-16","AT6751000","Business World","0","0","0","0","5899","0","3218.5","7000","0.0","3218.5","9582.0","4597","0","9582.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-11-16","150","6723"
"2026-11-23","AT6751000","Business World","0","0","0","0","5393","0","3218.5","7000","0.0","3218.5","8269.5","4674","0","8269.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-11-23","151","6763"
"2026-11-30","AT6751000","Business World","0","0","0","0","5455","0","3218.5","7000","0.0","3218.5","9363.0","4860","0","9363.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-11-30","152","6803"
"2026-12-07","AT6751000","Business World","0","0","0","0","5143","0","3218.5","7000","0.0","3218.5","8902.5","4863","0","8902.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-12-07","153","6843"
"2026-12-14","AT6751000","Business World","0","0","0","0","8080","0","3218.5","7000","0.0","3218.5","10500.0","4996","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-12-14","154","6883"
"2026-12-21","AT6751000","Business World","0","0","0","0","5893","0","3218.5","7000","0.0","3218.5","8557.5","4996","0","8557.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-12-21","155","6923"
"2026-12-28","AT6751000","Business World","0","0","0","0","7386","0","3218.5","7000","0.0","3218.5","10500.0","5158","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2026-12-28","156","6963"
"2027-01-04","AT6751000","Business World","0","0","0","0","8712","0","3218.5","7000","0.0","3218.5","10500.0","5006","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-01-04","157","7003"
"2027-01-11","AT6751000","Business World","0","0","0","0","7165","0","3218.5","7000","0.0","3218.5","9403.5","5006","0","9403.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-01-11","158","7043"
"2027-01-18","AT6751000","Business World","0","0","0","0","5735","0","3218.5","7000","0.0","3218.5","10500.0","5013","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-01-18","159","7083"
"2027-01-25","AT6751000","Business World","0","0","0","0","8247","0","3218.5","7000","0.0","3218.5","10500.0","4932","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-01-25","160","7123"
"2027-02-01","AT6751000","Business World","0","0","0","0","8389","0","3218.5","7000","0.0","3218.5","10500.0","4809","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-02-01","161","7163"
"2027-02-08","AT6751000","Business World","0","0","0","0","5864","0","3218.5","7000","0.0","3218.5","8679.0","4809","0","8679.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-02-08","162","7203"
"2027-02-15","AT6751000","Business World","0","0","0","0","6893","0","3218.5","7000","0.0","3218.5","10500.0","4834","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-02-15","163","7243"
"2027-02-22","AT6751000","Business World","0","0","0","0","6530","0","3218.5","7000","0.0","3218.5","9480.0","4834","0","9480.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-02-22","164","7283"
"2027-03-01","AT6751000","Business World","0","0","0","0","5733","0","3218.5","7000","0.0","3218.5","9531.0","4919","0","9531.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-03-01","165","7323"
"2027-03-08","AT6751000","Business World","0","0","0","0","6314","0","3218.5","7000","0.0","3218.5","9024.0","4925","0","9024.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-03-08","166","7363"
"2027-03-15","AT6751000","Business World","0","0","0","0","7986","0","3218.5","7000","0.0","3218.5","10500.0","5048","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-03-15","167","7403"
"2027-03-22","AT6751000","Business World","0","0","0","0","4980","0","3218.5","7000","0.0","3218.5","8980.5","5048","0","8980.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-03-22","168","7443"
"2027-03-29","AT6751000","Business World","0","0","0","0","7327","0","3218.5","7000","0.0","3218.5","10500.0","5175","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-03-29","169","7483"
"2027-04-05","AT6751000","Business World","0","0","0","0","8608","0","3218.5","7000","0.0","3218.5","10500.0","5142","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-04-05","170","7523"
"2027-04-12","AT6751000","Business World","0","0","0","0","7339","0","3218.5","7000","0.0","3218.5","9601.5","5142","0","9601.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-04-12","171","7563"
"2027-04-19","AT6751000","Business World","0","0","0","0","8395","0","3218.5","7000","0.0","3218.5","10500.0","5217","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-04-19","172","7603"
"2027-04-26","AT6751000","Business World","0","0","0","0","6446","0","3218.5","7000","0.0","3218.5","10500.0","5143","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-04-26","173","7643"
"2027-05-03","AT6751000","Business World","0","0","0","0","7242","0","3218.5","7000","0.0","3218.5","10500.0","5126","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-05-03","174","7683"
"2027-05-10","AT6751000","Business World","0","0","0","0","7534","0","3218.5","7000","0.0","3218.5","10108.5","5085","0","10108.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-05-10","175","7723"
"2027-05-17","AT6751000","Business World","0","0","0","0","6951","0","3218.5","7000","0.0","3218.5","10500.0","5068","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-05-17","176","7763"
"2027-05-24","AT6751000","Business World","0","0","0","0","8555","0","3218.5","7000","0.0","3218.5","10500.0","5068","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-05-24","177","7803"
"2027-05-31","AT6751000","Business World","0","0","0","0","7386","0","3218.5","7000","0.0","3218.5","9610.5","4999","0","9610.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-05-31","178","7843"
"2027-06-07","AT6751000","Business World","0","0","0","0","7634","0","3218.5","7000","0.0","3218.5","10294.5","5073","0","10294.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-06-07","179","7883"
"2027-06-14","AT6751000","Business World","0","0","0","0","5734","0","3218.5","7000","0.0","3218.5","10008.0","5090","0","10008.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-06-14","180","7923"
"2027-06-21","AT6751000","Business World","0","0","0","0","5462","0","3218.5","7000","0.0","3218.5","9915.0","5131","0","9915.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-06-21","181","7963"
"2027-06-28","AT6751000","Business World","0","0","0","0","8387","0","3218.5","7000","0.0","3218.5","10500.0","5180","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-06-28","182","8003"
"2027-07-05","AT6751000","Business World","0","0","0","0","5275","0","3218.5","7000","0.0","3218.5","9661.5","5180","0","9661.5","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-07-05","183","8043"
"2027-07-12","AT6751000","Business World","0","0","0","0","7460","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-07-12","184","8083"
"2027-07-19","AT6751000","Business World","0","0","0","0","6056","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-07-19","185","8123"
"2027-07-26","AT6751000","Business World","0","0","0","0","8295","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-07-26","186","8163"
"2027-08-02","AT6751000","Business World","0","0","0","0","8573","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-08-02","187","8203"
"2027-08-09","AT6751000","Business World","0","0","0","0","6734","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-08-09","188","8243"
"2027-08-16","AT6751000","Business World","0","0","0","0","6378","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-08-16","189","8283"
"2027-08-23","AT6751000","Business World","0","0","0","0","10483","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-08-23","190","8323"
"2027-08-30","AT6751000","Business World","0","0","0","0","6279","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-08-30","191","8363"
"2027-09-06","AT6751000","Business World","0","0","0","0","6539","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-09-06","192","8403"
"2027-09-13","AT6751000","Business World","0","0","0","0","7883","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-09-13","193","8443"
"2027-09-20","AT6751000","Business World","0","0","0","0","7021","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-09-20","194","8483"
"2027-09-27","AT6751000","Business World","0","0","0","0","9494","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-09-27","195","8523"
"2027-10-04","AT6751000","Business World","0","0","0","0","8361","0","3218.5","7000","0.0","3218.5","10500.0","5250","0","10500.0","VeryHigh, fix with: 0.5","","","Slope01","40","723","n/a","n/a","n/a","2027-10-04","196","8563"
